purchase_date,item_name,item_price,customer_name
2019-02-18 12:19:45,商品K,1100,南部慶二
2019-01-11 18:51:06,商品V,2200,堀サンタマリア
2019-03-05 20:21:47,商品A,,日比野徹
2019-05-02 11:07:50,商品W,2300,新村美月
2019-06-27 08:53:02,商品K,1100,高原充則
2019-07-01 05:43:39,商品O,1500,五十嵐春樹
2019-04-01 02:12:05,商品F,600,手塚進
2019-05-07 18:44:10,商品I,900,梅村秀樹
2019-01-11 21:25:49,商品L,1200,日比野徹
2019-04-17 00:14:16,商品W,2300,南部慶二
2019-01-28 19:26:31,商品R,1800,米沢仁晶
2019-03-08 03:25:15,商品E,500,香椎優一
2019-05-04 13:03:40,商品Y,2500,藤木一恵
2019-04-30 21:08:06,商品I,900,田崎菜々美
2019-07-13 22:09:12,商品U,2100,赤木愛梨
2019-03-12 02:04:20,商品A,100,丸山光臣
2019-03-08 04:32:40,商品M,1300,榎本薫
2019-03-12 15:39:59,商品L,1200,堀江佑
2019-02-08 21:08:36,商品D,400,南部慶二
2019-02-23 15:54:53,商品C,300,水野メイサ
2019-04-02 18:07:13,商品L,1200,小平陽子
2019-03-30 01:31:32,商品D,400,秋葉あき
2019-05-06 20:33:40,商品N,1400,徳重優
2019-04-24 12:55:32,商品G,700,川上りえ
2019-06-20 16:15:52,商品W,2300,星野美嘉
2019-04-10 21:56:43,商品P,1600,岩井莉緒
2019-05-31 07:00:01,商品Q,1700,河内さとみ
2019-06-17 10:49:38,商品S,1900,鈴木一哉
2019-02-17 11:12:20,商品G,,野本仁晶
2019-06-01 02:16:57,商品N,1400,井本マサカズ
2019-04-21 12:41:37,商品X,2400,清水裕次郎
2019-07-07 22:57:28,商品N,1400,古川信吾
2019-04-14 07:54:23,商品N,1400,奥光洋
2019-06-29 09:21:43,商品F,600,石田郁恵
2019-04-18 00:28:27,商品L,1200,牧田玲那
2019-06-23 15:10:05,商品N,,赤木だん吉
2019-02-15 01:45:18,商品G,700,岩井莉緒
2019-05-30 04:53:55,商品G,700,八木雅彦
2019-04-17 11:14:12,商品E,500,南部慶二
2019-07-29 12:11:47,商品P,1600,島袋友以乃
2019-02-09 18:56:09,商品O,1500,五十嵐春樹
2019-05-03 03:16:13,商品T,2000,榎本薫
2019-05-25 01:28:31,商品K,1100,矢沢恵梨香
2019-01-10 15:12:46,商品P,1600,手塚進
2019-06-09 04:56:27,商品C,300,香椎優一
2019-03-19 16:17:00,商品C,300,綾瀬俊介
2019-03-03 19:56:48,商品V,2200,岡村希
2019-07-03 03:17:22,商品D,,村山知世
2019-06-04 02:18:27,商品R,1800,内田聡
2019-03-08 01:10:18,商品K,1100,松沢育二
2019-02-13 09:54:40,商品X,2400,山西花
2019-07-04 03:23:35,商品X,2400,森岡季衣
2019-02-16 20:15:53,商品K,1100,牧田玲那
2019-04-09 00:53:57,商品O,1500,戸塚美幸
2019-07-17 23:10:56,商品H,800,宇野秀樹
2019-06-25 14:13:24,商品Q,1700,谷本愛梨
2019-06-21 17:56:15,商品W,2300,白鳥りえ
2019-04-06 14:49:56,商品K,1100,内田聡
2019-07-18 21:48:26,商品L,1200,矢部美幸
2019-02-02 23:44:51,商品C,,神原美嘉
2019-02-10 15:05:05,商品V,2200,浅田賢二
2019-03-05 21:50:20,商品Y,2500,新村美月
2019-04-08 04:26:32,商品X,2400,堀江佑
2019-06-26 19:02:34,商品M,1300,市田寿明
2019-03-12 07:26:52,商品L,1200,五十嵐春樹
2019-01-28 22:13:44,商品A,,稲田将也
2019-03-30 14:02:10,商品T,2000,松田浩正
2019-07-11 20:03:28,商品M,,栗田憲一
2019-07-23 06:54:47,商品Y,2500,島袋友以乃
2019-04-28 09:16:28,商品V,,東光博
2019-01-09 01:40:00,商品I,900,河村由樹
2019-02-09 18:08:19,商品I,900,平賀一哉
2019-01-04 08:56:53,商品G,700,金森なつみ
2019-02-25 10:02:04,商品Y,2500,石川まさみ
2019-03-14 12:23:16,商品Y,,志村サダヲ
2019-06-15 09:10:03,商品M,1300,唐沢涼
2019-06-04 13:52:36,商品A,100,平田鉄二
2019-03-14 09:52:25,商品I,900,東光博
2019-02-13 09:13:41,商品K,1100,本多フミヤ
2019-01-08 03:42:56,商品T,2000,大城ケンイチ
2019-07-21 17:36:12,商品D,400,外山広司
2019-07-07 11:38:52,商品D,400,牧田玲那
2019-06-21 21:43:24,商品G,700,清水佑
2019-03-05 12:14:33,商品X,2400,根本博明
2019-02-25 21:04:53,商品L,1200,相川良介
2019-06-04 08:52:16,商品U,2100,熊倉綾
2019-06-04 01:15:02,商品A,100,白鳥りえ
2019-02-23 16:34:06,商品R,1800,小栗正義
2019-01-29 15:29:34,商品B,,矢部惇
2019-07-06 17:43:33,商品F,600,福島友也
2019-05-19 22:36:03,商品M,1300,手塚雅之
2019-04-19 00:40:31,商品F,600,植村遥
2019-01-23 15:23:12,商品B,,笹川照生
2019-05-09 18:06:20,商品E,500,奥光洋
2019-03-04 17:24:49,商品J,,大倉晃司
2019-03-10 22:27:33,商品P,1600,明石家明
2019-07-11 18:05:48,商品J,1000,矢部美幸
2019-06-05 02:25:41,商品A,100,須賀ひとみ
2019-04-21 16:30:50,商品J,1000,岩井莉緒
2019-07-07 10:31:55,商品J,1000,岩佐孝太郎
2019-06-15 11:51:52,商品O,1500,井口寛治
2019-02-22 00:50:03,商品U,2100,森岡季衣
2019-03-31 18:38:43,商品F,600,松居満
2019-06-30 18:09:07,商品D,400,平田鉄二
2019-05-04 23:23:12,商品E,,岩佐孝太郎
2019-01-21 10:47:09,商品G,700,山口法子
2019-03-17 00:15:10,商品N,1400,熊井憲史
2019-03-23 15:01:37,商品H,800,楠高史
2019-01-11 21:46:33,商品T,2000,川島友以乃
2019-07-28 18:56:36,商品Q,1700,宇野秀樹
2019-05-20 04:18:17,商品U,2100,本橋直人
2019-07-19 08:14:20,商品V,2200,高梨結衣
2019-05-02 11:19:13,商品H,800,松元翔太
2019-04-08 09:54:47,商品K,1100,鳥居広司
2019-06-10 20:11:35,商品P,1600,桑原桃子
2019-06-24 02:56:16,商品A,100,岩沢那奈
2019-06-29 06:03:30,商品H,800,綾瀬俊介
2019-01-07 13:36:22,商品H,800,山西花
2019-01-01 15:40:32,商品Q,1700,浅田賢二
2019-01-19 03:30:42,商品E,,深田信輔
2019-04-29 18:03:08,商品Y,,井川里穂
2019-06-14 05:20:20,商品V,2200,進藤瞬
2019-03-26 10:08:05,商品L,1200,合田光
2019-07-23 02:57:17,商品Q,1700,岡田敏也
2019-07-24 08:01:14,商品W,2300,梅村秀樹
2019-02-02 10:14:16,商品W,2300,清水裕次郎
2019-07-24 20:13:39,商品N,1400,石渡小雁
2019-01-09 07:27:17,商品S,1900,高原充則
2019-07-05 01:09:25,商品S,1900,岩佐孝太郎
2019-02-23 08:49:43,商品V,,大地礼子
2019-02-09 15:38:37,商品T,2000,石渡小雁
2019-06-30 09:18:45,商品H,800,影山輝信
2019-04-09 04:40:54,商品Q,1700,宇野秀樹
2019-07-17 02:03:17,商品M,1300,相川良介
2019-04-27 11:58:47,商品I,900,松谷愛子
2019-06-03 04:05:36,商品S,1900,桑原桃子
2019-02-25 00:37:12,商品D,400,清水佑
2019-06-29 01:51:49,商品G,700,楠高史
2019-05-09 10:56:17,商品S,,尾上勝久
2019-06-06 18:44:12,商品C,300,深沢ひろ子
2019-07-31 07:59:33,商品E,500,望月真悠子
2019-03-19 06:00:38,商品D,400,田上美佐子
2019-06-12 21:15:34,商品I,,井川真悠子
2019-03-02 09:42:11,商品N,,芦田博之
2019-07-21 14:24:31,商品U,2100,笹川照生
2019-02-20 19:40:05,商品E,500,松田浩正
2019-06-11 01:17:47,商品K,1100,福島友也
2019-02-11 03:01:33,商品J,,芳賀希
2019-05-02 20:35:04,商品Q,1700,小栗正義
2019-06-13 02:57:07,商品S,1900,植木沙知絵
2019-01-31 12:48:04,商品N,1400,杉田将也
2019-04-02 15:36:10,商品C,300,島本研二
2019-07-21 12:14:14,商品X,2400,栗田憲一
2019-04-16 03:10:33,商品L,1200,南部慶二
2019-06-21 11:09:34,商品A,,宇野秀樹
2019-04-03 06:18:37,商品Q,1700,梅村秀樹
2019-05-27 18:24:29,商品H,800,白井俊二
2019-06-09 00:53:23,商品D,400,さだ千佳子
2019-03-14 05:32:38,商品H,800,林勇
2019-03-14 10:37:46,商品D,400,徳重優
2019-03-08 19:47:37,商品L,1200,新村丈史
2019-04-11 08:35:50,商品V,,石崎幸子
2019-03-28 19:30:03,商品K,1100,尾形小雁
2019-06-28 06:59:39,商品R,1800,植村遥
2019-03-25 06:01:11,商品J,1000,植村遥
2019-03-21 08:38:27,商品K,1100,根岸仁晶
2019-03-09 23:48:58,商品F,600,尾上勝久
2019-06-11 03:30:29,商品L,1200,福本美幸
2019-05-18 22:59:37,商品B,200,根本博明
2019-03-25 09:43:07,商品B,200,森岡季衣
2019-05-29 06:20:41,商品O,1500,藤木一恵
2019-02-14 04:11:43,商品T,2000,松川綾女
2019-02-21 10:34:21,商品Y,,相川良介
2019-02-13 13:06:35,商品D,400,梅沢麻緒
2019-03-27 11:33:38,商品L,1200,福島友也
2019-07-07 22:53:42,商品R,1800,矢部夏空
2019-03-12 19:19:48,商品R,1800,大滝麗奈
2019-04-30 02:46:13,商品R,1800,鳥居広司
2019-06-19 17:24:33,商品U,2100,矢部惇
2019-02-20 02:34:53,商品R,1800,栗田憲一
2019-07-04 15:15:10,商品H,,根本博明
2019-06-11 21:59:42,商品V,2200,奥光洋
2019-04-07 12:34:26,商品A,100,相川良介
2019-03-21 08:43:41,商品S,1900,唐沢涼
2019-04-03 09:37:02,商品Q,,荻野愛
2019-04-29 20:52:11,商品N,1400,杉田将也
2019-06-30 18:30:04,商品X,2400,岩沢那奈
2019-02-08 01:41:04,商品P,1600,手塚雅之
2019-07-20 07:22:39,商品X,2400,楠高史
2019-02-21 14:58:03,商品S,,熊井憲史
2019-06-13 22:19:16,商品Y,2500,田辺きみまろ
2019-04-08 00:10:21,商品B,200,田辺光洋
2019-06-08 12:03:15,商品J,1000,丸山光臣
2019-03-16 23:24:34,商品C,300,進藤瞬
2019-05-09 01:44:35,商品N,1400,日比野徹
2019-04-09 15:05:51,商品W,2300,秋葉あき
2019-01-25 23:42:24,商品H,,井村俊二
2019-02-18 16:32:38,商品V,2200,日比野徹
2019-03-18 03:50:03,商品N,1400,大山咲
2019-06-03 20:05:23,商品Q,1700,本多フミヤ
2019-07-09 05:42:25,商品C,300,平田鉄二
2019-05-29 08:42:54,商品A,100,神原美嘉
2019-07-04 10:24:34,商品M,1300,平賀一哉
2019-03-31 20:04:53,商品M,1300,白鳥りえ
2019-02-13 09:17:45,商品J,1000,西島知世
2019-07-10 05:07:24,商品C,300,梅沢麻緒
2019-01-06 19:17:57,商品X,2400,川島友以乃
2019-01-04 20:48:39,商品Q,1700,小川美菜
2019-06-03 17:33:59,商品A,100,根岸莉央
2019-05-23 00:16:21,商品M,1300,土屋朝陽
2019-02-08 19:01:26,商品D,400,田上美佐子
2019-07-17 01:39:25,商品H,800,田上美佐子
2019-06-09 16:13:43,商品C,300,日比野徹
2019-04-22 00:36:52,商品Y,,田辺光洋
2019-04-30 14:21:09,商品Y,,高原充則
2019-04-18 16:44:29,商品B,,青山鉄洋
2019-07-13 21:56:57,商品O,1500,福島友也
2019-02-22 17:50:40,商品D,400,楠高史
2019-03-28 00:28:05,商品Q,1700,亀井一徳
2019-04-25 17:15:21,商品A,100,平田鉄二
2019-04-02 15:42:58,商品G,700,松岡ノブヒコ
2019-03-30 15:11:38,商品O,1500,影山輝信
2019-06-14 10:11:12,商品Y,2500,小松季衣
2019-01-18 20:25:28,商品J,1000,尾形小雁
2019-02-13 07:01:12,商品G,700,東光博
2019-04-18 22:32:41,商品N,1400,川上りえ
2019-04-09 00:56:07,商品O,1500,島本研二
2019-07-20 12:52:36,商品N,1400,那須蒼甫
2019-02-10 21:06:04,商品M,1300,堀江佑
2019-06-07 16:01:56,商品R,1800,川島友以乃
2019-05-20 14:05:29,商品A,100,綾瀬俊介
2019-06-11 13:02:37,商品Y,2500,小町瞬
2019-02-10 02:50:17,商品K,1100,さだ千佳子
2019-07-24 07:57:40,商品I,900,浜田未華子
2019-07-29 20:46:16,商品I,,有馬徹平
2019-04-05 08:17:19,商品K,1100,西島知世
2019-02-04 08:57:11,商品E,500,久保田倫子
2019-04-12 05:41:06,商品D,400,笹川照生
2019-02-08 12:29:14,商品V,2200,赤木だん吉
2019-02-24 18:54:58,商品C,300,井川真悠子
2019-02-28 14:21:23,商品G,700,松元翔太
2019-04-21 13:07:24,商品U,2100,川島友以乃
2019-04-27 21:33:34,商品Y,2500,横田遥
2019-05-16 07:16:37,商品Y,2500,松田浩正
2019-06-20 07:38:04,商品P,1600,浜田未華子
2019-02-03 01:29:37,商品N,1400,高梨結衣
2019-02-11 14:20:54,商品B,200,島英嗣
2019-07-11 05:23:57,商品I,900,内田聡
2019-03-08 23:12:38,商品P,1600,明石家明
2019-01-27 19:11:19,商品D,400,米沢仁晶
2019-01-13 19:15:07,商品H,800,奥光洋
2019-02-09 03:19:48,商品N,,石川まさみ
2019-06-24 11:02:13,商品D,400,沖遥
2019-03-02 00:56:18,商品L,1200,五十嵐春樹
2019-03-07 22:46:08,商品F,600,根岸莉央
2019-04-11 04:02:52,商品B,,外山広司
2019-02-28 10:03:58,商品S,1900,堀内聡
2019-05-26 16:20:05,商品Q,1700,鳥居広司
2019-06-21 03:33:12,商品F,600,松川綾女
2019-01-10 23:44:10,商品W,2300,植木沙知絵
2019-02-07 17:29:29,商品F,600,奥光洋
2019-02-09 11:56:21,商品K,1100,尾形小雁
2019-06-28 07:46:42,商品V,2200,榎本薫
2019-01-11 07:19:18,商品B,200,石野仁
2019-03-30 13:58:17,商品Q,1700,田崎菜々美
2019-06-14 21:48:34,商品J,1000,荻野愛
2019-07-30 05:09:30,商品W,2300,石田花
2019-02-14 05:43:44,商品G,700,松居満
2019-01-20 19:05:00,商品B,200,藤広之
2019-02-26 00:58:30,商品C,300,福本美幸
2019-01-26 08:24:00,商品I,900,島袋友以乃
2019-05-24 14:07:15,商品L,1200,榊原しぼり
2019-07-01 20:51:28,商品V,2200,熊倉明日
2019-07-15 21:21:54,商品C,300,浅田賢二
2019-01-30 01:10:24,商品E,,大滝麗奈
2019-02-24 01:12:46,商品M,1300,桑原桃子
2019-03-25 18:43:22,商品J,1000,篠山雅功
2019-01-25 16:50:19,商品O,1500,原口俊二
2019-04-20 01:05:17,商品G,700,神原美嘉
2019-02-07 00:20:56,商品S,,石野仁
2019-03-02 18:15:57,商品K,1100,島孝太郎
2019-06-14 19:10:08,商品U,2100,黄川田博之
2019-02-01 22:13:21,商品S,1900,有馬徹平
2019-03-03 13:01:09,商品Y,2500,戸塚美幸
2019-05-06 02:24:12,商品A,100,日比野徹
2019-02-21 17:39:05,商品H,800,藤木一恵
2019-07-25 18:15:09,商品T,2000,星野美嘉
2019-02-21 19:17:53,商品F,600,島英嗣
2019-04-30 22:13:47,商品Y,2500,井川里穂
2019-05-25 21:25:28,商品F,600,荻野愛
2019-01-18 08:40:24,商品O,1500,石崎幸子
2019-07-09 15:12:50,商品S,1900,篠山雅功
2019-02-01 11:44:16,商品O,1500,井本マサカズ
2019-02-17 04:24:17,商品D,400,深井照生
2019-06-13 23:11:15,商品D,400,田崎菜々美
2019-01-28 13:01:26,商品O,,深沢ひろ子
2019-04-16 16:13:42,商品J,1000,梅村秀樹
2019-01-22 07:54:29,商品K,1100,若杉徹
2019-07-27 16:11:24,商品N,1400,島袋友以乃
2019-04-12 06:47:43,商品Q,,東光博
2019-03-18 10:01:42,商品X,,相川良介
2019-05-01 16:48:24,商品H,800,浅田賢二
2019-02-01 03:48:49,商品O,1500,河内さとみ
2019-03-15 11:17:20,商品L,1200,松川綾女
2019-02-02 04:52:12,商品S,1900,井上桃子
2019-04-30 19:47:44,商品R,1800,杉下悟志
2019-07-13 21:38:11,商品A,100,大地礼子
2019-02-04 17:08:40,商品P,1600,岡慶太
2019-07-21 10:36:03,商品Y,2500,矢部美幸
2019-07-11 00:11:36,商品L,1200,井本マサカズ
2019-03-02 20:55:58,商品X,,合田光
2019-04-06 21:20:36,商品N,1400,浅田賢二
2019-03-09 17:26:00,商品N,1400,深田信輔
2019-07-01 02:15:47,商品P,1600,矢部美幸
2019-04-26 22:17:47,商品R,1800,奥光洋
2019-02-18 16:53:38,商品L,1200,篠山雅功
2019-05-09 00:44:58,商品H,800,さだ千佳子
2019-03-06 06:16:05,商品G,700,笹川照生
2019-03-06 22:30:55,商品X,2400,岩沢那奈
2019-03-12 19:34:15,商品C,300,熊倉明日
2019-01-04 13:05:29,商品K,,松谷愛子
2019-01-23 07:08:04,商品R,1800,矢部惇
2019-05-19 03:20:24,商品M,1300,植村遥
2019-07-16 11:34:22,商品O,,榎本薫
2019-02-18 14:36:49,商品W,2300,尾上勝久
2019-07-27 10:13:13,商品C,,植木沙知絵
2019-01-25 03:57:54,商品C,300,白鳥りえ
2019-02-15 02:56:39,商品Y,2500,福島友也
2019-06-22 04:03:43,商品M,1300,大倉晃司
2019-03-29 11:14:05,商品Q,,尾形小雁
2019-07-14 12:56:49,商品H,,芦田博之
2019-07-21 00:31:36,商品D,400,石田郁恵
