purchase_date,purchase_month,item_name,item_price,顧客名,かな,地域,メールアドレス,登録日
2019-01-21 14:06:53,201901,商品R,1800.0,植村遥,うえむら はるか,A市,uemura_haruka@example.com,2018-01-06 00:00:00
2019-03-27 19:50:16,201903,商品B,200.0,有馬徹平,ありま てっぺい,H市,arima_teppei@example.com,2018-06-13 00:00:00
2019-04-19 03:19:50,201904,商品W,2300.0,古川信吾,ふるかわ しんご,D市,furukawa_shingo@example.com,2018-01-12 00:00:00
2019-02-03 02:15:19,201902,商品E,500.0,堀サンタマリア,ほり さんたまりあ,G市,hori_stmaria@example.com,2018-04-24 00:00:00
2019-05-25 19:28:43,201905,商品R,1800.0,日野夏希,ひの なつき,A市,hino_natsuki@example.com,2017-05-23 00:00:00
2019-04-12 09:07:48,201904,商品N,1400.0,篠山雅功,しのやま まさとし,B市,shinoyama_masatoshi@example.com,2018-07-02 00:00:00
2019-02-24 05:24:04,201902,商品G,700.0,大倉晃司,おおくら こうじ,E市,ookura_kouji@example.com,2018-03-31 00:00:00
2019-03-03 14:43:04,201903,商品U,2100.0,笹原しぼり,ささはら しぼり,E市,sasahara_shibori@example.com,2017-05-16 00:00:00
2019-06-25 16:00:16,201906,商品N,1400.0,日比野徹,ひびの とおる,C市,hibino_tohru@example.com,2018-02-22 00:00:00
2019-05-23 07:43:18,201905,商品Y,2500.0,堀内聡,ほりうち さとし,B市,horiuchi_satoshi@example.com,2018-05-15 00:00:00
2019-01-30 09:40:11,201901,商品L,1200.0,岩城徹平,いわき てっぺい,C市,iwaki_teppei@example.com,2018-01-26 00:00:00
2019-03-01 23:59:29,201903,商品W,2300.0,岡村希,おかむら のぞみ,H市,okamura_nozomi@example.com,2018-05-19 00:00:00
2019-06-01 20:10:23,201906,商品D,400.0,新谷智花,あらや ともか,F市,araya_tomoka@example.com,2017-02-14 00:00:00
2019-02-22 12:09:55,201902,商品O,1500.0,高梨結衣,たかなし ゆい,C市,takanashi_yui@example.com,2018-05-21 00:00:00
2019-07-29 15:15:36,201907,商品N,1400.0,鶴岡薫,つるおか かおる,F市,tsuruoka_kaoru@example.com,2017-03-12 00:00:00
2019-07-09 12:15:09,201907,商品J,1000.0,井川真悠子,いがわ まゆこ,F市,igawa_mayuko@example.com,2017-03-04 00:00:00
2019-03-16 17:23:49,201903,商品A,100.0,高梨結衣,たかなし ゆい,C市,takanashi_yui@example.com,2018-05-21 00:00:00
2019-04-08 10:11:34,201904,商品H,800.0,板橋隆,いたばし たかし,B市,itabashi_takashi@example.com,2018-06-14 00:00:00
2019-04-25 10:32:56,201904,商品D,400.0,梅津淳子,うめづ あつこ,H市,umedu_atsuko@example.com,2017-01-08 00:00:00
2019-02-07 15:38:06,201902,商品K,1100.0,植村遥,うえむら はるか,A市,uemura_haruka@example.com,2018-01-06 00:00:00
2019-03-24 03:52:30,201903,商品B,200.0,手塚進,てづか すすむ,A市,teduka_susumu@example.com,2018-05-01 00:00:00
2019-03-07 20:23:51,201903,商品C,300.0,鶴岡薫,つるおか かおる,F市,tsuruoka_kaoru@example.com,2017-03-12 00:00:00
2019-03-24 08:21:38,201903,商品M,1300.0,堀内聡,ほりうち さとし,B市,horiuchi_satoshi@example.com,2018-05-15 00:00:00
2019-01-30 05:56:42,201901,商品T,2000.0,松村聡,まつむら さとし,G市,matsumura_satoshi@example.com,2018-07-19 00:00:00
2019-03-26 10:56:21,201903,商品X,2400.0,石田郁恵,いしだ いくえ,B市,ishida_ikue@example.com,2017-02-05 00:00:00
2019-06-30 12:19:51,201906,商品V,2200.0,熊倉明日,くまくら めいび,G市,kumakura_meibi@example.com,2018-05-07 00:00:00
2019-05-30 20:54:11,201905,商品L,1200.0,岩井莉緒,いわい りお,F市,iwai_rio@example.com,2018-05-27 00:00:00
2019-02-01 02:42:21,201902,商品A,100.0,金森なつみ,かなもり なつみ,F市,kanamori_natsumi@example.com,2018-03-24 00:00:00
2019-01-09 07:26:29,201901,商品Y,2500.0,深田信輔,ふかだ しんすけ,G市,fukada_shinsuke@example.com,2017-07-07 00:00:00
2019-01-11 13:16:48,201901,商品T,2000.0,手塚雅之,てづか まさゆき,E市,teduka_masayuki@example.com,2017-07-05 00:00:00
2019-02-12 19:00:01,201902,商品N,1400.0,堀北雅彦,ほりきた まさひこ,H市,horikita_masahiko@example.com,2017-05-05 00:00:00
2019-03-01 23:35:16,201903,商品G,700.0,清水佑,しみず たすく,G市,shimizu_tasuku@example.com,2018-02-17 00:00:00
2019-02-04 23:40:19,201902,商品M,1300.0,川上りえ,かわかみ りえ,G市,kawakami_rie@example.com,2017-06-20 00:00:00
2019-02-05 00:38:28,201902,商品T,2000.0,熊倉明日,くまくら めいび,G市,kumakura_meibi@example.com,2018-05-07 00:00:00
2019-03-29 13:36:26,201903,商品F,600.0,島英嗣,しま ひでつぐ,D市,shima_hidetsugu@example.com,2018-02-02 00:00:00
2019-01-15 19:05:45,201901,商品M,1300.0,西原未華子,にしはら みかこ,C市,nishihara_mikako@example.com,2018-05-18 00:00:00
2019-06-18 18:59:07,201906,商品M,1300.0,浜田未華子,はまだ みかこ,H市,hamada_mikako@example.com,2018-05-22 00:00:00
2019-05-30 03:58:38,201905,商品I,900.0,本橋直人,もとはし なおと,F市,motohashi_naoto@example.com,2017-03-03 00:00:00
2019-05-24 17:03:58,201905,商品Y,2500.0,矢部美幸,やべ みゆき,F市,yabe_miyuki@example.com,2017-05-27 00:00:00
2019-04-12 03:49:18,201904,商品G,700.0,香椎優一,かしい ゆういち,H市,kashii_yuuichi@example.com,2017-06-12 00:00:00
2019-06-28 10:05:13,201906,商品B,200.0,米沢仁晶,よねざわ ひろあき,F市,yonezawa_hiroaki@example.com,2018-07-09 00:00:00
2019-05-01 23:12:06,201905,商品U,2100.0,久保田倫子,くぼた のりこ,A市,kubota_noriko1@example.com,2017-06-02 00:00:00
2019-05-20 06:46:41,201905,商品X,2400.0,尾形小雁,おがた こがん,B市,ogata_kogan@example.com,2017-03-15 00:00:00
2019-05-15 00:04:08,201905,商品F,600.0,松沢育二,まつざわ いくじ,F市,matsuzawa_ikuji@example.com,2017-07-15 00:00:00
2019-01-18 04:19:21,201901,商品J,1000.0,手塚雅之,てづか まさゆき,E市,teduka_masayuki@example.com,2017-07-05 00:00:00
2019-06-09 10:26:31,201906,商品A,100.0,板橋隆,いたばし たかし,B市,itabashi_takashi@example.com,2018-06-14 00:00:00
2019-04-27 20:20:05,201904,商品R,1800.0,内田聡,うちだ さとし,E市,uchida_satoshi@example.com,2018-03-08 00:00:00
2019-07-13 19:16:17,201907,商品V,2200.0,松谷愛子,まつたに あいこ,D市,matsutani_aiko@example.com,2018-07-30 00:00:00
2019-05-31 19:25:10,201905,商品P,1600.0,日比野徹,ひびの とおる,C市,hibino_tohru@example.com,2018-02-22 00:00:00
2019-04-05 09:21:59,201904,商品A,100.0,合田光,あいだ ひかる,D市,aida_hikaru@example.com,2018-05-22 00:00:00
2019-06-12 14:36:07,201906,商品O,1500.0,浅見広司,あさみ こうじ,D市,asami_kouji@example.com,2018-06-05 00:00:00
2019-06-20 19:09:02,201906,商品Y,2500.0,亀井一徳,かめい いっとく,A市,kamei_ittoku@example.com,2017-03-04 00:00:00
2019-04-30 06:11:25,201904,商品R,1800.0,那須蒼甫,なす そうすけ,A市,nasu_sousuke@example.com,2017-04-22 00:00:00
2019-05-28 11:23:36,201905,商品X,2400.0,鶴岡薫,つるおか かおる,F市,tsuruoka_kaoru@example.com,2017-03-12 00:00:00
2019-07-27 16:49:31,201907,商品R,1800.0,田崎菜々美,たざき ななみ,A市,tazaki_nanami@example.com,2018-07-29 00:00:00
2019-01-15 21:29:03,201901,商品A,100.0,梅沢麻緒,うめざわ まお,A市,umezawa_mao@example.com,2017-06-20 00:00:00
2019-02-08 19:17:58,201902,商品Y,2500.0,戸塚美幸,とづか みゆき,H市,toduka_miyuki@example.com,2017-01-30 00:00:00
2019-01-08 08:16:38,201901,商品Q,1700.0,石川まさみ,いしかわ まさみ,G市,ishikawa_masami@example.com,2018-02-12 00:00:00
2019-01-18 10:46:00,201901,商品V,2200.0,小平陽子,こひら ようこ,B市,kohira_youko@example.com,2018-01-21 00:00:00
2019-04-10 09:25:52,201904,商品O,1500.0,明石家明,あかしや あきら,B市,akashiya_akira@example.com,2018-02-13 00:00:00
2019-07-18 14:45:15,201907,商品O,1500.0,芳賀希,はが のぞみ,A市,haga_nozomi@example.com,2018-01-07 00:00:00
2019-03-22 08:38:28,201903,商品M,1300.0,田上美佐子,たうえ みさこ,A市,taue_misako@example.com,2017-03-29 00:00:00
2019-05-03 09:15:54,201905,商品G,700.0,赤木愛梨,あかぎ あいり,F市,akagi_airi@example.com,2018-07-29 00:00:00
2019-03-15 19:37:01,201903,商品S,1900.0,井上桃子,いのうえ ももこ,F市,inoue_momoko@example.com,2018-06-18 00:00:00
2019-01-30 08:14:48,201901,商品K,1100.0,荻野愛菜,おぎの あいな,B市,ogino_aina@example.com,2018-01-09 00:00:00
2019-07-31 10:23:56,201907,商品J,1000.0,福本美幸,ふくもと みゆき,F市,fukumoto_miyuki@example.com,2017-01-08 00:00:00
2019-01-14 09:06:42,201901,商品O,1500.0,白鳥りえ,しらとり りえ,F市,shiratori_rie@example.com,2017-04-29 00:00:00
2019-06-24 03:51:01,201906,商品R,1800.0,石川まさみ,いしかわ まさみ,G市,ishikawa_masami@example.com,2018-02-12 00:00:00
2019-04-20 20:15:05,201904,商品Q,1700.0,日野夏希,ひの なつき,A市,hino_natsuki@example.com,2017-05-23 00:00:00
2019-02-25 09:28:29,201902,商品M,1300.0,深井菜々美,ふかい ななみ,C市,fukai_nanami@example.com,2017-01-26 00:00:00
2019-02-17 13:42:20,201902,商品C,300.0,尾形小雁,おがた こがん,B市,ogata_kogan@example.com,2017-03-15 00:00:00
2019-02-12 12:10:05,201902,商品W,2300.0,石川まさみ,いしかわ まさみ,G市,ishikawa_masami@example.com,2018-02-12 00:00:00
2019-04-30 15:25:44,201904,商品G,700.0,根岸仁晶,ねぎし ひろあき,D市,negishi_hiroaki@example.com,2017-04-04 00:00:00
2019-03-12 20:09:50,201903,商品C,300.0,香椎優一,かしい ゆういち,H市,kashii_yuuichi@example.com,2017-06-12 00:00:00
2019-03-23 16:47:51,201903,商品P,1600.0,熊倉明日,くまくら めいび,G市,kumakura_meibi@example.com,2018-05-07 00:00:00
2019-01-17 15:31:46,201901,商品N,1400.0,綾瀬俊介,あやせ しゅんすけ,B市,ayase_shunsuke@example.com,2017-01-28 00:00:00
2019-04-21 17:08:24,201904,商品N,1400.0,戸塚美幸,とづか みゆき,H市,toduka_miyuki@example.com,2017-01-30 00:00:00
2019-07-24 15:59:25,201907,商品A,100.0,鶴岡薫,つるおか かおる,F市,tsuruoka_kaoru@example.com,2017-03-12 00:00:00
2019-07-11 04:31:34,201907,商品E,500.0,新村美月,にいむら みづき,D市,niimura_miduki@example.com,2018-06-17 00:00:00
2019-04-16 04:59:51,201904,商品V,2200.0,進藤瞬,しんどう しゅん,A市,shinndou_shun@example.com,2017-07-06 00:00:00
2019-06-18 21:22:51,201906,商品D,400.0,井上桃子,いのうえ ももこ,F市,inoue_momoko@example.com,2018-06-18 00:00:00
2019-03-13 14:04:23,201903,商品U,2100.0,河内さとみ,かわうち さとみ,E市,kawauchi_satomi@example.com,2017-01-21 00:00:00
2019-02-27 17:30:18,201902,商品S,1900.0,島袋友以乃,しまぶくろ ゆいの,C市,shimabukuro_yuino@example.com,2018-04-14 00:00:00
2019-07-26 22:14:54,201907,商品N,1400.0,戸塚美幸,とづか みゆき,H市,toduka_miyuki@example.com,2017-01-30 00:00:00
2019-06-19 01:01:39,201906,商品Y,2500.0,志村サダヲ,しむら さだお,E市,shimura_sadawo@example.com,2017-02-07 00:00:00
2019-07-30 00:10:03,201907,商品R,1800.0,徳重優,とくしげ ゆう,B市,tokushige_yuu@example.com,2017-01-05 00:00:00
2019-06-22 22:40:38,201906,商品N,1400.0,堀江佑,ほりえ たすく,H市,horie_tasuku@example.com,2018-05-14 00:00:00
2019-02-20 01:15:49,201902,商品W,2300.0,石田佑,いしだ たすく,E市,ishida_tasuku@example.com,2018-05-12 00:00:00
2019-04-09 03:38:17,201904,商品J,1000.0,望月真悠子,もちづき まゆこ,A市,mochiduki_mayuko@example.com,2018-03-31 00:00:00
2019-06-06 15:39:47,201906,商品L,1200.0,青山鉄洋,あおやま てつひろ,C市,aoyama_tetsuhiro@example.com,2017-01-07 00:00:00
2019-03-15 09:19:50,201903,商品D,400.0,綾瀬俊介,あやせ しゅんすけ,B市,ayase_shunsuke@example.com,2017-01-28 00:00:00
2019-03-30 04:13:20,201903,商品S,1900.0,浅見広司,あさみ こうじ,D市,asami_kouji@example.com,2018-06-05 00:00:00
2019-06-09 04:18:56,201906,商品Y,2500.0,福本美幸,ふくもと みゆき,F市,fukumoto_miyuki@example.com,2017-01-08 00:00:00
2019-06-27 21:17:42,201906,商品W,2300.0,笹原しぼり,ささはら しぼり,E市,sasahara_shibori@example.com,2017-05-16 00:00:00
2019-06-28 01:06:44,201906,商品T,2000.0,綾瀬俊介,あやせ しゅんすけ,B市,ayase_shunsuke@example.com,2017-01-28 00:00:00
2019-02-02 11:23:36,201902,商品L,1200.0,城戸芳正,きど よしまさ,G市,kido_yoshimasa@example.com,2017-06-08 00:00:00
2019-06-22 02:50:17,201906,商品V,2200.0,荻野愛菜,おぎの あいな,B市,ogino_aina@example.com,2018-01-09 00:00:00
2019-03-14 02:09:07,201903,商品R,1800.0,藤広之,ふじ ひろゆき,G市,fuji_hiroyuki@example.com,2017-02-20 00:00:00
2019-06-04 17:12:51,201906,商品H,800.0,松谷愛子,まつたに あいこ,D市,matsutani_aiko@example.com,2018-07-30 00:00:00
2019-03-18 15:55:34,201903,商品E,500.0,手塚雅之,てづか まさゆき,E市,teduka_masayuki@example.com,2017-07-05 00:00:00
2019-02-04 01:37:58,201902,商品O,1500.0,梅沢麻緒,うめざわ まお,A市,umezawa_mao@example.com,2017-06-20 00:00:00
2019-03-08 02:15:50,201903,商品E,500.0,片瀬長利,かたせ ながとし,C市,katase_nagatoshi@example.com,2018-05-03 00:00:00
2019-01-08 16:50:00,201901,商品V,2200.0,小松隼士,こまつ しゅんじ,C市,komatsu_shunji@example.com,2017-01-10 00:00:00
2019-05-21 22:36:09,201905,商品Q,1700.0,米沢仁晶,よねざわ ひろあき,F市,yonezawa_hiroaki@example.com,2018-07-09 00:00:00
2019-05-18 19:13:37,201905,商品H,800.0,大滝麗奈,おおたき れな,C市,ootaki_rena@example.com,2017-05-30 00:00:00
2019-06-18 23:57:44,201906,商品I,900.0,鶴岡薫,つるおか かおる,F市,tsuruoka_kaoru@example.com,2017-03-12 00:00:00
2019-04-08 20:59:06,201904,商品M,1300.0,八木雅彦,やぎ まさひこ,B市,yagi_masahiko@example.com,2017-04-18 00:00:00
2019-05-09 08:39:29,201905,商品M,1300.0,石渡小雁,いしわたり こがん,D市,ishiwatari_kogan@example.com,2017-07-28 00:00:00
2019-06-06 22:54:06,201906,商品X,2400.0,赤木愛梨,あかぎ あいり,F市,akagi_airi@example.com,2018-07-29 00:00:00
2019-06-18 11:32:12,201906,商品L,1200.0,那須蒼甫,なす そうすけ,A市,nasu_sousuke@example.com,2017-04-22 00:00:00
2019-03-03 18:09:22,201903,商品F,600.0,河村由樹,かわむら ゆき,C市,kawamura_yuki@example.com,2017-03-17 00:00:00
2019-03-03 02:11:34,201903,商品E,500.0,栗田憲一,くりた けんいち,E市,kurita_kenichi@example.com,2018-01-29 00:00:00
2019-02-04 11:18:22,201902,商品S,1900.0,松村聡,まつむら さとし,G市,matsumura_satoshi@example.com,2018-07-19 00:00:00
2019-02-23 10:30:48,201902,商品N,1400.0,青山鉄洋,あおやま てつひろ,C市,aoyama_tetsuhiro@example.com,2017-01-07 00:00:00
2019-03-08 02:37:28,201903,商品I,900.0,深田信輔,ふかだ しんすけ,G市,fukada_shinsuke@example.com,2017-07-07 00:00:00
2019-01-16 08:25:37,201901,商品O,1500.0,久保田倫子,くぼた のりこ,A市,kubota_noriko1@example.com,2017-06-02 00:00:00
2019-05-13 13:19:58,201905,商品F,600.0,吉村愛梨,よしむら あいり,C市,yoshimura_airi@example.com,2017-03-23 00:00:00
2019-03-15 22:52:54,201903,商品B,200.0,新村美月,にいむら みづき,D市,niimura_miduki@example.com,2018-06-17 00:00:00
2019-01-29 07:39:03,201901,商品N,1400.0,杉田将也,すぎた まさや,A市,sugita_masaya@example.com,2018-04-18 00:00:00
2019-05-26 21:45:34,201905,商品O,1500.0,谷本愛梨,たにもと あいり,C市,tanimoto_airi@example.com,2018-06-25 00:00:00
2019-01-11 20:09:37,201901,商品P,1600.0,今茜,こん あかね,F市,kon_akane@example.com,2018-05-20 00:00:00
2019-07-28 07:46:33,201907,商品V,2200.0,井口寛治,いぐち かんじ,B市,iguchi_kanji@example.com,2017-02-19 00:00:00
2019-06-11 02:39:14,201906,商品L,1200.0,徳重優,とくしげ ゆう,B市,tokushige_yuu@example.com,2017-01-05 00:00:00
2019-05-16 15:17:42,201905,商品I,900.0,荻野愛,おぎの あい,F市,ogino_ai@example.com,2017-05-19 00:00:00
2019-04-01 01:46:21,201904,商品N,1400.0,原口俊二,はらぐち しゅんじ,F市,haraguchi_shunji@example.com,2018-03-05 00:00:00
2019-02-05 14:53:25,201902,商品U,2100.0,唐沢景子,からさわ けいこ,D市,karasawa_keiko@example.com,2018-05-02 00:00:00
2019-07-20 23:37:12,201907,商品J,1000.0,中田美智子,なかた みちこ,E市,nakata_michiko@example.com,2017-06-01 00:00:00
2019-07-11 21:56:14,201907,商品X,2400.0,唐沢涼,からさわ りょう,H市,karasawa_ryou@example.com,2018-02-27 00:00:00
2019-01-26 23:24:44,201901,商品E,500.0,高梨結衣,たかなし ゆい,C市,takanashi_yui@example.com,2018-05-21 00:00:00
2019-07-24 14:18:39,201907,商品O,1500.0,影山輝信,かげやま あきのぶ,A市,kageyama_akinobu@example.com,2017-01-23 00:00:00
2019-01-07 19:27:42,201901,商品D,400.0,石川まさみ,いしかわ まさみ,G市,ishikawa_masami@example.com,2018-02-12 00:00:00
2019-03-27 11:07:30,201903,商品C,300.0,堀内聡,ほりうち さとし,B市,horiuchi_satoshi@example.com,2018-05-15 00:00:00
2019-04-27 21:24:33,201904,商品K,1100.0,高田さんま,たかだ さんま,D市,takada_sanma@example.com,2017-06-16 00:00:00
2019-02-24 09:12:42,201902,商品K,1100.0,水野メイサ,みずの めいさ,D市,mizuno_meisa@example.com,2017-07-30 00:00:00
2019-01-22 14:51:46,201901,商品R,1800.0,石田郁恵,いしだ いくえ,B市,ishida_ikue@example.com,2017-02-05 00:00:00
2019-02-27 12:20:50,201902,商品X,2400.0,西脇礼子,にしわき れいこ,H市,nishiwaki_reiko@example.com,2017-07-08 00:00:00
2019-05-26 13:01:11,201905,商品S,1900.0,黒谷長利,くろたに ながとし,A市,kurotani_nagatoshi@example.com,2017-04-27 00:00:00
2019-07-18 03:53:05,201907,商品W,2300.0,小栗正義,おぐり まさよし,G市,oguri_masayoshi@example.com,2017-07-05 00:00:00
2019-05-04 23:25:55,201905,商品U,2100.0,平田鉄二,ひらた てつじ,D市,hirata_tetsuji@example.com,2017-06-07 00:00:00
2019-01-10 02:06:42,201901,商品J,1000.0,城戸芳正,きど よしまさ,G市,kido_yoshimasa@example.com,2017-06-08 00:00:00
2019-01-04 16:02:48,201901,商品C,300.0,菅原誠治,すがわら せいじ,C市,sugawara_seiji@example.com,2018-06-28 00:00:00
2019-05-14 13:44:49,201905,商品I,900.0,西脇礼子,にしわき れいこ,H市,nishiwaki_reiko@example.com,2017-07-08 00:00:00
2019-03-09 21:30:08,201903,商品Q,1700.0,丸山光臣,まるやま みつおみ,G市,maruyama_mitsuomi@example.com,2017-01-30 00:00:00
2019-04-19 05:01:35,201904,商品E,500.0,南部慶二,なんぶ けいじ,A市,nannbu_keiji@example.com,2018-06-19 00:00:00
2019-06-27 13:45:49,201906,商品V,2200.0,唐沢景子,からさわ けいこ,D市,karasawa_keiko@example.com,2018-05-02 00:00:00
2019-04-17 10:34:19,201904,商品D,400.0,根岸仁晶,ねぎし ひろあき,D市,negishi_hiroaki@example.com,2017-04-04 00:00:00
2019-04-23 09:22:58,201904,商品R,1800.0,大倉晃司,おおくら こうじ,E市,ookura_kouji@example.com,2018-03-31 00:00:00
2019-01-15 08:30:45,201901,商品F,600.0,井口寛治,いぐち かんじ,B市,iguchi_kanji@example.com,2017-02-19 00:00:00
2019-04-07 07:50:49,201904,商品B,200.0,堀江佑,ほりえ たすく,H市,horie_tasuku@example.com,2018-05-14 00:00:00
2019-06-08 16:39:21,201906,商品K,1100.0,石崎幸子,いしざき さちこ,F市,ishizaki_sachiko@example.com,2017-06-12 00:00:00
2019-02-11 22:59:12,201902,商品A,100.0,南部慶二,なんぶ けいじ,A市,nannbu_keiji@example.com,2018-06-19 00:00:00
2019-06-01 07:17:34,201906,商品T,2000.0,鈴木一哉,すずき かずや,C市,suzuki_kazuya@example.com,2017-04-09 00:00:00
